Date,Actual_Close,Actual_Next_Close,Predicted_Next_Close,Prediction_Error_Absolute,Prediction_Error_Percentage,Actual_Direction,Predicted_Direction,Direction_Correct
2016-12-06,25531.354673605565,25583.426140782,25591.25,7.823859217998688,0.03058174919553421,1,1,1
2016-12-07,25583.426140782,25360.951238768223,25441.443,80.49212060677746,0.3173860469544712,0,0,1
2016-12-08,25360.951238768223,25125.97433914321,25270.28,144.30495773179064,0.5743258183105803,0,0,1
2016-12-09,25125.97433914321,25235.215763280645,25142.068,93.14740390564475,0.36911673266206835,1,1,1
2016-12-12,25235.215763280645,25071.92265429089,25060.385,11.537888665890932,0.04601916185281586,0,0,1
2016-12-13,25071.92265429089,25159.869855536894,25109.736,50.13352741189374,0.1992598836947518,1,1,1
2016-12-14,25159.869855536894,24591.269798926845,24767.348,176.0778573231546,0.7160177524905142,0,0,1
2016-12-15,24591.269798926845,24763.93031360676,24786.963,23.032577018238953,0.09300856821416388,1,1,1
2016-12-16,24763.93031360676,24873.687579467347,24850.121,23.56648571734695,0.09474463986112192,1,1,1
2016-12-19,24873.687579467347,24679.295318567365,24853.082,173.78671268263497,0.7041802062795823,0,0,1
2016-12-20,24679.295318567365,24691.22636228093,24794.52,103.2931689690704,0.4183395650483533,1,1,1
2016-12-21,24691.22636228093,24615.07077014744,24763.676,148.60501110256155,0.6037155549549998,0,1,0
2016-12-22,24615.07077014744,24687.217910829186,24766.008,78.78990167081429,0.3191526155575945,1,1,1
2016-12-23,24687.217910829186,24780.863893252787,24793.096,12.23180987221349,0.049359900949796615,1,1,1
2016-12-27,24780.863893252787,24898.420199129127,24966.316,67.89620712087344,0.2726928318257246,1,1,1
2016-12-28,24898.420199129127,25358.0222846961,25213.285,144.73712844610054,0.5707745139629887,1,1,1
2016-12-29,25358.0222846961,25117.11116996752,25234.24,117.12906440747975,0.46633175135017413,0,0,1
2016-12-30,25117.11116996752,25419.210783789804,25415.545,3.665861914803827,0.014421619718978844,1,1,1
2017-01-03,25419.210783789804,25544.53802102397,25552.701,8.163150851029059,0.031956541333065115,1,1,1
2017-01-04,25544.53802102397,25747.77065796608,25660.002,87.76870484108076,0.34087885124891804,1,1,1
2017-01-05,25747.77065796608,25520.0750921828,25735.158,215.0831109421997,0.8427996789401417,0,0,1
2017-01-06,25520.0750921828,25928.53809163315,25834.275,94.26270100814872,0.3635480746157696,1,1,1
2017-01-09,25928.53809163315,25926.51128297877,26015.562,89.05121702123142,0.3434755106434053,0,1,0
2017-01-10,25926.51128297877,26261.051330678663,26114.646,146.40484630366336,0.5574980394354221,1,1,1
2017-01-11,26261.051330678663,26264.92448324096,26234.518,30.4069051159604,0.11577000777353212,1,0,0
2017-01-12,26264.92448324096,26182.02357417898,26325.309,143.2850195710198,0.5472648787633404,0,1,0
2017-01-13,26182.02357417898,26534.22057231399,26301.945,232.27525981398867,0.8753799991259079,1,1,1
2017-01-17,26534.22057231399,26442.916897847568,26438.066,4.85049159756818,0.018343254703353115,0,0,1
2017-01-18,26442.916897847568,26331.13270458638,26422.527,91.39463916362001,0.34709725627451193,0,0,1
2017-01-19,26331.13270458638,26363.98302508637,26311.934,52.04943133637062,0.1974262814797124,1,0,0
2017-01-20,26363.98302508637,26593.104292303105,26463.162,129.94218292810547,0.48863111842762524,1,1,1
2017-01-23,26593.104292303105,26480.19459099489,26590.701,110.50658088010823,0.4173178580707566,0,0,1
2017-01-24,26480.19459099489,26239.303265291783,26507.516,268.21235970821726,1.0221779023492479,0,1,0
2017-01-25,26239.303265291783,25995.127011585653,26177.521,182.39447278934676,0.7016487078830436,0,0,1
2017-01-26,25995.127011585653,26031.76108651158,26046.814,15.053366613421531,0.05782692366987598,1,1,1
2017-01-27,26031.76108651158,26128.54181066596,26087.908,40.63360754095993,0.15551425653754944,1,1,1
2017-01-30,26128.54181066596,26353.471169330704,26173.703,179.76804433070356,0.68214180657883,1,1,1
2017-01-31,26353.471169330704,26164.255030036227,26352.45,188.19418871377275,0.7192797520805704,0,0,1
2017-02-01,26164.255030036227,26363.60611206562,26190.744,172.86197144061953,0.6556840923272146,1,1,1
2017-02-02,26363.60611206562,26351.760190760506,26404.727,52.96637173949421,0.20099747172891078,0,1,0
2017-02-03,26351.760190760506,26557.63631975308,26414.219,143.4175697530809,0.5400238486073761,1,1,1
2017-02-06,26557.63631975308,26663.39622009144,26505.16,158.23606384143932,0.5934580221337484,1,0,0
2017-02-07,26663.39622009144,26794.625417847376,26718.04,76.5863553473755,0.28582730362172865,1,1,1
2017-02-08,26794.625417847376,26591.11339061817,26733.74,142.62684375682875,0.5363703341852173,0,0,1
2017-02-09,26591.11339061817,26489.1288009206,26546.15,57.02158970439996,0.2152641188502139,0,0,1
2017-02-10,26489.1288009206,26313.271750350283,26402.805,89.53293714971733,0.3402577148108747,0,0,1
2017-02-13,26313.271750350283,26330.74023744538,26317.207,13.533206195381354,0.051396983424474935,1,1,1
2017-02-14,26330.74023744538,26443.30584279304,26341.268,102.03826466804094,0.38587559843940933,1,1,1
2017-02-15,26443.30584279304,26657.21979374429,26453.693,203.52643436929066,0.7634946027531824,1,1,1
2017-02-16,26657.21979374429,26724.715867676085,26641.281,83.4346176760846,0.3122002048186411,1,0,0
2017-02-17,26724.715867676085,26643.060999579204,26744.275,101.21439104579622,0.3798902500256813,0,1,0
2017-02-21,26643.060999579204,26524.689702881748,26645.002,120.31225024325249,0.4535858914503392,0,1,0
2017-02-22,26524.689702881748,26896.110005470706,26685.922,210.1881304707058,0.7814815243838357,1,1,1
2017-02-23,26896.110005470706,26946.7024073111,26829.736,116.9660791860988,0.43406453753823293,1,0,0
2017-02-24,26946.7024073111,26938.09886646733,26957.525,19.42652415766861,0.07211542378683165,0,1,0
2017-02-27,26938.09886646733,26858.70141588213,26880.754,22.052490367870632,0.08210557177135347,0,0,1
2017-02-28,26858.70141588213,26784.144685685907,26751.799,32.34585756090746,0.12076494486006069,0,0,1
2017-03-01,26784.144685685907,26480.11811257489,26719.666,239.5479030501083,0.9046330610449644,0,0,1
2017-03-02,26480.11811257489,26337.464158884854,26510.482,173.01826299014647,0.6569283282034551,0,1,0
2017-03-03,26337.464158884854,26287.589081910806,26231.717,55.87228503580627,0.21254244678624215,0,0,1
2017-03-06,26287.589081910806,26043.48059130372,26192.848,149.36706494628015,0.5735295803593775,0,0,1
2017-03-07,26043.48059130372,25883.17769602061,25960.297,77.11917897938838,0.2979509698735523,0,0,1
2017-03-08,25883.17769602061,25810.05249423375,25865.383,55.33031826624938,0.2143750706381197,0,0,1
2017-03-09,25810.05249423375,25740.93856621581,25733.318,7.62020684080926,0.029603453740457416,0,0,1
2017-03-10,25740.93856621581,25701.81040244854,25738.516,36.70522255145988,0.14281181744287974,0,0,1
2017-03-13,25701.81040244854,25569.43782623588,25678.736,109.2985018891195,0.427457586795171,0,0,1
2017-03-14,25569.43782623588,25378.73732297437,25554.16,175.42283327562836,0.6912197050750235,0,0,1
2017-03-15,25378.73732297437,25876.05949026521,25623.98,252.0790215152083,0.9741785514523281,1,1,1
2017-03-16,25876.05949026521,25860.27965254608,25926.072,65.79261307892011,0.2544157061056472,0,1,0
2017-03-17,25860.27965254608,25965.408604694865,25874.068,91.34024531986506,0.35177665297109795,1,1,1
2017-03-20,25965.408604694865,26175.30897272997,26037.896,137.41248835497026,0.5249698809596849,1,1,1
2017-03-21,26175.30897272997,26306.67647074848,26157.547,149.12959574847991,0.5668887740885987,1,0,0
2017-03-22,26306.67647074848,26204.02148487766,26325.7,121.67773387234047,0.46434755803631395,0,1,0
2017-03-23,26204.02148487766,26263.20318818581,26215.12,48.08404756080927,0.18308523608589872,1,1,1
2017-03-24,26263.20318818581,26393.993186859738,26311.988,82.00490560973776,0.3106953352195451,1,1,1
2017-03-27,26393.993186859738,26251.40266553814,26454.201,202.79850633686146,0.772524458676213,0,1,0
2017-03-28,26251.40266553814,26237.863014277,26218.371,19.49192052700164,0.07428928383533125,0,0,1
2017-03-29,26237.863014277,25929.930277191583,26194.432,264.5013634334173,1.0200619924769998,0,0,1
2017-03-30,25929.930277191583,25981.844996026783,26000.688,18.84250397321739,0.0725218088865469,1,1,1
2017-03-31,25981.844996026783,26057.44542630286,25973.863,83.58214505286014,0.32076108645896195,1,0,0
2017-04-03,26057.44542630286,26177.544744439903,26095.203,82.3416194399033,0.3145505823551027,1,1,1
2017-04-04,26177.544744439903,26046.372857195827,26183.547,137.17401780417276,0.526653052831023,0,1,0
2017-04-05,26046.372857195827,26144.83160302681,26076.555,68.27691552681063,0.26114880586534794,1,1,1
2017-04-06,26144.83160302681,26042.972613920865,26196.133,153.16019857913489,0.5881056700004572,0,1,0
2017-04-07,26042.972613920865,25847.813612846727,26012.994,165.18052777827324,0.6390502897164818,0,0,1
2017-04-10,25847.813612846727,26391.81899032248,25956.719,435.1002403224811,1.648617855715161,1,1,1
2017-04-11,26391.81899032248,26499.493668516672,26418.336,81.15773101667219,0.30626144043308073,1,1,1
2017-04-12,26499.493668516672,26666.00653940624,26570.889,95.11786753124034,0.3567008332900465,1,1,1
2017-04-13,26666.00653940624,26719.39194565372,26724.74,5.348288721281278,0.020016506109718012,1,1,1
2017-04-17,26719.39194565372,26748.199720611872,26723.498,24.70167373687218,0.09234892065590994,1,1,1
2017-04-18,26748.199720611872,26601.52744897116,26635.566,34.038957278840826,0.12795865705131648,0,0,1
2017-04-19,26601.52744897116,26643.517788977475,26638.629,4.888882727474993,0.018349238888783457,1,1,1
2017-04-20,26643.517788977475,26763.339297558203,26703.238,60.101016308202816,0.22456471384229032,1,1,1
2017-04-21,26763.339297558203,26513.98585047041,26720.754,206.7680557795902,0.7798452369466047,0,0,1
2017-04-24,26513.98585047041,26200.280495818268,26367.09,166.8093479317322,0.6366700843464482,0,0,1
2017-04-25,26200.280495818268,26111.59261241925,26122.252,10.659340705751674,0.040822254176414566,0,0,1
2017-04-26,26111.59261241925,26010.61841159398,26111.625,101.00658840602046,0.3883282850399195,0,1,0
2017-04-27,26010.61841159398,26076.3006870572,26034.453,41.84756205719896,0.16048120689898976,1,1,1
2017-04-28,26076.3006870572,25892.581727954275,26067.488,174.90655329572473,0.6755083565378546,0,0,1
2017-05-01,25892.581727954275,25898.171234712765,25904.414,6.242827787235001,0.024105284232839537,1,1,1
2017-05-02,25898.171234712765,25674.573198787184,25756.314,81.74125433781592,0.31837434532963227,0,0,1
2017-05-03,25674.573198787184,25319.858735890808,25528.135,208.27602973419198,0.8225797462248928,0,0,1
2017-05-04,25319.858735890808,25269.013299061444,25291.006,21.99256031355617,0.08703371221215443,0,0,1
2017-05-05,25269.013299061444,25333.693207808432,25336.74,3.0470265665680927,0.012027565588537752,1,1,1
2017-05-08,25333.693207808432,25146.78607243188,25279.912,133.12603694311838,0.5293958303843164,0,0,1
2017-05-09,25146.78607243188,25298.224670905285,25344.543,46.318297844714834,0.18308912363318558,1,1,1
2017-05-10,25298.224670905285,25375.06854524015,25364.057,11.011904615148524,0.043396551207402094,1,1,1
2017-05-11,25375.06854524015,25372.799997019927,25418.512,45.711721730072895,0.18016033601116868,0,1,0
2017-05-12,25372.799997019927,25345.6320465416,25456.633,111.00076595840073,0.43794830507510163,0,1,0
2017-05-15,25345.6320465416,25427.15737723424,25458.303,31.14535714075828,0.1224885530013816,1,1,1
2017-05-16,25427.15737723424,25834.491891527938,25600.469,234.0231415279377,0.9058554064486258,1,1,1
2017-05-17,25834.491891527938,25848.13671558517,25816.023,32.11327808516944,0.12423827078338956,1,0,0
2017-05-18,25848.13671558517,26126.990899754743,26026.148,100.84246225474271,0.385970441991042,1,1,1
2017-05-19,26126.990899754743,26122.553220070586,26170.68,48.12646742941433,0.18423339795299035,0,1,0
2017-05-22,26122.553220070586,26021.15917050613,26119.62,98.45997011887084,0.3783842582634482,0,0,1
2017-05-23,26021.15917050613,26126.412559422573,26078.643,47.769981297573395,0.18284171693654513,1,1,1
2017-05-24,26126.412559422573,26146.832047313124,26175.666,28.83396831187565,0.11027710071988878,1,1,1
2017-05-25,26146.832047313124,26305.017665171923,26189.273,115.744227671923,0.44000817313713264,1,1,1
2017-05-26,26305.017665171923,26175.948398924123,26253.523,77.57503857587653,0.2963599919805198,0,0,1
2017-05-30,26175.948398924123,26426.260439514943,26192.09,234.17059576494285,0.8861283884676687,1,1,1
2017-05-31,26426.260439514943,26274.112758917465,26412.652,138.53958483253518,0.5272854923921824,0,0,1
2017-06-01,26274.112758917465,26424.8769624709,26288.236,136.64063434589843,0.5170909008959929,1,1,1
2017-06-02,26424.8769624709,26490.0668863906,26424.182,65.8852457655994,0.2487167965568568,1,0,0
2017-06-05,26490.0668863906,26777.35289773513,26571.748,205.60485086013068,0.7678311282125316,1,1,1
2017-06-06,26777.35289773513,26720.12785464376,26677.305,42.82316714376066,0.1602655772334499,0,0,1
2017-06-07,26720.12785464376,26433.40353805333,26681.87,248.46560257166857,0.939968257261988,0,0,1
2017-06-08,26433.40353805333,26200.73093900219,26403.498,202.767107872809,0.77389866849467,0,0,1
2017-06-09,26200.73093900219,26205.33944208993,26155.383,49.956629589931254,0.19063530812233245,1,0,0
2017-06-12,26205.33944208993,26236.613886565512,26201.967,34.647089690512075,0.13205625482125632,1,0,0
2017-06-13,26236.613886565512,26336.035465941728,26212.768,123.26788781672803,0.4680578744516822,1,0,0
2017-06-14,26336.035465941728,25832.6150000536,26242.377,409.76195307140006,1.5862194093418336,0,0,1
2017-06-15,25832.6150000536,26028.67758451897,25932.643,96.03500639396952,0.3689584539288623,1,1,1
2017-06-16,26028.67758451897,25759.259067467432,25993.979,234.71944815756797,0.9112041908612429,0,0,1
2017-06-19,25759.259067467432,25729.957742940627,25819.746,89.78835080937279,0.34896423735482995,0,1,0
2017-06-20,25729.957742940627,25796.86787919285,25735.137,61.73116044285052,0.2392971144091544,1,1,1
2017-06-21,25796.86787919285,25888.45708635981,25814.504,73.95318010980918,0.2856608250662179,1,1,1
2017-06-22,25888.45708635981,26086.86349167073,25943.338,143.52560104573058,0.5501834327133917,1,1,1
2017-06-23,26086.86349167073,25844.01172750647,26106.248,262.23631936853053,1.014688904081503,0,1,0
2017-06-26,25844.01172750647,25815.34980584066,25887.195,71.84550665934148,0.27830537722594256,0,1,0
2017-06-27,25815.34980584066,25890.01701112177,25892.578,2.561113878229662,0.009892283489537551,1,1,1
2017-06-28,25890.01701112177,25806.023440626745,25849.736,43.71288749825544,0.16939024952382897,0,0,1
2017-06-29,25806.023440626745,25842.408053723226,25860.629,18.22085252677425,0.07050756449977616,1,1,1
2017-06-30,25842.408053723226,25297.692362170168,25767.605,469.91310657983195,1.8575334850799818,0,0,1
2017-07-03,25297.692362170168,25413.224772667792,25400.562,12.662272667792422,0.04982552502117259,1,1,1
2017-07-05,25413.224772667792,25459.54681360007,25451.531,8.015563600070891,0.0314835281977176,1,1,1
2017-07-06,25459.54681360007,25145.90136023534,25465.938,320.0361397646593,1.2727169139013281,0,1,0
2017-07-07,25145.90136023534,25179.128004990373,25294.049,114.92082313462743,0.45641303825871454,1,1,1
2017-07-10,25179.128004990373,25270.04558726646,25278.342,8.296209608539357,0.032830212275991325,1,1,1
2017-07-12,25270.04558726646,25169.90320661677,25290.324,120.42101213322894,0.47843255949260927,0,1,0
2017-07-13,25169.90320661677,25407.024730040863,25357.242,49.78254254086278,0.19594007196757945,1,1,1
2017-07-14,25407.024730040863,25472.629751770743,25409.988,62.64147052074259,0.2459167786411532,1,1,1
2017-07-17,25472.629751770743,25669.14439030343,25583.057,86.08774967843055,0.3353744416621474,1,1,1
2017-07-18,25669.14439030343,25661.75273099756,25717.768,56.01484712744059,0.21828145456244952,0,1,0
2017-07-19,25661.75273099756,25718.97574209808,25730.283,11.307461026921374,0.04396544069370838,1,1,1
2017-07-20,25718.97574209808,25940.137603217776,25802.86,137.2782282177759,0.5292116422726573,1,1,1
2017-07-21,25940.137603217776,25986.73213325821,26021.389,34.656538616789476,0.13336243448800364,1,1,1
2017-07-24,25986.73213325821,25902.50258759628,26051.893,149.38999052872168,0.576739602760464,0,1,0
2017-07-25,25902.50258759628,25879.51879599617,25997.77,118.2507352538305,0.45692787484180386,0,1,0
2017-07-26,25879.51879599617,26057.72586081224,25898.637,159.08914206223926,0.6105258107020408,1,1,1
2017-07-27,26057.72586081224,26174.64696754958,26107.926,66.72118629957913,0.2549076836921535,1,1,1
2017-07-28,26174.64696754958,26112.45690270729,26139.512,27.054816042709717,0.10360884900074158,0,0,1
2017-07-31,26112.45690270729,26263.15870087985,26152.873,110.28565400484877,0.41992532300067187,1,1,1
2017-08-01,26263.15870087985,26191.982285904305,26244.434,52.45130784569483,0.2002571140784654,0,0,1
2017-08-02,26191.982285904305,25940.364849674534,26128.883,188.51796282546638,0.726735972751099,0,0,1
2017-08-03,25940.364849674534,25768.802940960173,25937.895,169.09159028982685,0.65618721473884,0,0,1
2017-08-04,25768.802940960173,25753.84943275011,25810.344,56.49431724988972,0.2193626137227013,0,1,0
2017-08-07,25753.84943275011,25783.657880753686,25797.982,14.324541121313814,0.05555666766741589,1,1,1
2017-08-08,25783.657880753686,26072.259424879627,25972.184,100.07583112962675,0.3838402706062702,1,1,1
2017-08-09,26072.259424879627,26367.674835009628,26195.414,172.2607725096277,0.6533028550583794,1,1,1
2017-08-10,26367.674835009628,26553.71190603609,26474.244,79.4677654110892,0.2992717767380194,1,1,1
2017-08-11,26553.71190603609,26457.75558990021,26581.418,123.66237884978909,0.46739557491790823,0,1,0
2017-08-14,26457.75558990021,26279.635798789604,26459.648,180.01263871039555,0.6849890922715399,0,1,0
2017-08-15,26279.635798789604,26382.075360915034,26303.287,78.78825154003425,0.29864311454723086,1,1,1
2017-08-16,26382.075360915034,26535.9621200962,26440.941,95.02071384619921,0.3580827912557133,1,1,1
2017-08-17,26535.9621200962,26533.26218903128,26523.32,9.941876531280286,0.03746948437946016,0,0,1
2017-08-18,26533.26218903128,26591.616039576427,26596.213,4.5968510485727165,0.017286843498835126,1,1,1
2017-08-21,26591.616039576427,26507.905782539507,26572.018,64.11179558549338,0.24185914991339372,0,0,1
2017-08-22,26507.905782539507,26544.85136336059,26516.627,28.224410235590767,0.10632724911222688,1,1,1
2017-08-23,26544.85136336059,26473.70565547908,26545.09,71.38418827092028,0.2696418446283752,0,1,0
2017-08-24,26473.70565547908,26609.64327733174,26515.762,93.88155858173923,0.35281028611802245,1,1,1
2017-08-25,26609.64327733174,26947.116557268422,26676.428,270.6888228934222,1.0045186924476694,1,1,1
2017-08-28,26947.116557268422,26930.020561010337,26940.773,10.752876489663322,0.039928957593264855,0,0,1
2017-08-29,26930.020561010337,26910.53915194969,26952.71,42.171785550308414,0.15671103916642648,0,1,0
2017-08-30,26910.53915194969,27072.687723685834,26884.273,188.4142861858345,0.6959570771430693,1,0,0
2017-08-31,27072.687723685834,27216.028458924065,27066.74,149.2882245490655,0.5485305277894588,1,0,0
2017-09-01,27216.028458924065,27567.34123551406,27368.22,199.12053238906083,0.722305900623237,1,1,1
2017-09-05,27567.34123551406,27489.84947225305,27585.66,95.81068399695141,0.3485311336231876,0,1,0
2017-09-06,27489.84947225305,27684.08129150533,27503.188,180.8937915053284,0.6534216888058136,1,1,1
2017-09-07,27684.08129150533,27674.34492277147,27622.943,51.40156339647001,0.1857372362016595,0,0,1
2017-09-08,27674.34492277147,27357.76492840467,27603.61,245.84444659532892,0.8986276738567802,0,0,1
2017-09-11,27357.76492840467,27317.02308987201,27498.137,181.11362887798896,0.6630064640723542,0,1,0
2017-09-12,27317.02308987201,27225.63456640724,27318.791,93.15644921776038,0.34216447367108527,0,1,0
2017-09-13,27225.63456640724,27306.679080353388,27160.334,146.3450959783877,0.5359315043317738,1,0,0
2017-09-14,27306.679080353388,27234.981638601814,27337.406,102.42461139818624,0.37607740206078766,0,1,0
2017-09-15,27234.981638601814,26929.53664972891,27157.03,227.49264714608944,0.844770001448872,0,0,1
2017-09-18,26929.53664972891,26967.15771208544,26962.316,4.841305835441744,0.01795259955509547,1,1,1
2017-09-19,26967.15771208544,27122.33518986674,27042.06,80.2746429917388,0.29597246118295323,1,1,1
2017-09-20,27122.33518986674,26673.71912775249,26965.527,291.80821599750925,1.0939914850265458,0,0,1
2017-09-21,26673.71912775249,26945.1603902022,26841.293,103.86742145219978,0.3854770947660347,1,1,1
2017-09-22,26945.1603902022,27263.69177257113,27094.768,168.92419444612824,0.6195939854927346,1,1,1
2017-09-25,27263.69177257113,27215.23172213185,27227.193,11.961637243148289,0.04395199484346443,0,0,1
2017-09-26,27215.23172213185,26964.89211686649,27173.066,208.17428938351077,0.7720197376695535,0,0,1
2017-09-27,26964.89211686649,27081.342064472145,27089.305,7.962623027855443,0.02940261604797482,1,1,1
2017-09-28,27081.342064472145,26929.092628694656,27023.475,94.38198068034399,0.3504833303583872,0,0,1
2017-09-29,26929.092628694656,26716.87676632465,26934.516,217.63885867534918,0.8146119045983421,0,1,0
2017-10-02,26716.87676632465,26805.497797219465,26753.846,51.6520940944647,0.1926921651864364,1,1,1
2017-10-03,26805.497797219465,26799.21404909947,26725.861,73.3527209744716,0.27371220976884003,0,0,1
2017-10-04,26799.21404909947,26546.31380871629,26728.797,182.48306628370847,0.6874139573524949,0,0,1
2017-10-05,26546.31380871629,26659.73125029368,26594.953,64.7781252936802,0.24298116393415112,1,1,1
2017-10-06,26659.73125029368,26957.73372030072,26649.664,308.06965780071914,1.1427876727216317,1,0,0
2017-10-09,26957.73372030072,27142.97094922349,27036.445,106.5256367234906,0.3924612266017921,1,1,1
2017-10-10,27142.97094922349,26969.3900640258,27064.092,94.7017328492002,0.35114525254140583,0,0,1
2017-10-11,26969.3900640258,27112.77124522286,27057.246,55.52515147285885,0.20479334617128864,1,1,1
2017-10-12,27112.77124522286,27217.975162811068,27144.316,73.658756561068,0.270625408835374,1,1,1
2017-10-13,27217.975162811068,27028.62779526095,27172.246,143.61829848905109,0.5313562330168767,0,0,1
2017-10-16,27028.62779526095,26686.14063292562,26954.68,268.5390545743794,1.006286589987663,0,0,1
2017-10-17,26686.14063292562,26717.993452493265,26765.572,47.57881313173493,0.17807779321577377,1,1,1
2017-10-18,26717.993452493265,26910.20908748275,26759.318,150.89072810775178,0.5607192705832167,1,1,1
2017-10-19,26910.20908748275,26655.90756215813,26887.506,231.5982972168713,0.8688441640068492,0,0,1
2017-10-20,26655.90756215813,26744.119273865374,26748.914,4.794788634626457,0.01792838487417297,1,1,1
2017-10-23,26744.119273865374,26659.23620619064,26704.13,44.89465318436123,0.1684018733212472,0,0,1
2017-10-24,26659.23620619064,26685.889247344938,26710.656,24.767002655062242,0.09280935862958507,1,1,1
2017-10-25,26685.889247344938,26397.97828925876,26677.83,279.8517888662391,1.0601258391825776,0,0,1
2017-10-26,26397.97828925876,26345.960804106187,26424.912,78.95130526881258,0.29967138361682943,0,1,0
2017-10-27,26345.960804106187,26574.262137712736,26346.814,227.44768458773615,0.855894637484421,1,1,1
2017-10-30,26574.262137712736,26413.5488189577,26507.594,94.04493104229914,0.35604807096122054,0,0,1
2017-10-31,26413.5488189577,26490.98362410207,26453.51,37.47385847707119,0.14145891677263603,1,1,1
2017-11-01,26490.98362410207,26460.48171451269,26449.588,10.893823887690814,0.04117016464487083,0,0,1
2017-11-02,26460.48171451269,26263.90877738127,26473.883,209.97403511872835,0.7994774764811854,0,1,0
2017-11-03,26263.90877738127,26610.76602505109,26339.895,270.87149380108895,1.0179019031097918,1,1,1
2017-11-06,26610.76602505109,26450.233323683293,26603.367,153.13386381670716,0.5789508997623568,0,0,1
2017-11-07,26450.233323683293,26850.637561359592,26495.75,354.8875613595919,1.3217099986866088,1,1,1
2017-11-08,26850.637561359592,26829.45614170164,26767.156,62.29989170164117,0.23220706142010467,0,0,1
2017-11-09,26829.45614170164,26577.507160632256,26745.387,167.87955811774373,0.6316602874118086,0,0,1
2017-11-10,26577.507160632256,26758.82714027243,26699.273,59.55370277243128,0.22255722367891853,1,1,1
2017-11-13,26758.82714027243,26961.394214344826,26805.688,155.70671434482574,0.5775172941983167,1,1,1
2017-11-14,26961.394214344826,26845.938809974334,26932.883,86.94400252566629,0.3238627754502783,0,0,1
2017-11-15,26845.938809974334,27167.097923194768,26877.988,289.10964194476765,1.064190377500466,1,1,1
2017-11-17,27167.097923194768,26597.64064044992,26981.91,384.2695158000788,1.4447503859258795,0,0,1
2017-11-20,26597.64064044992,26782.706127335263,26753.934,28.772533585262863,0.10742952354578061,1,1,1
2017-11-21,26782.706127335263,26892.714572502355,26780.47,112.24386937735471,0.41737649456973536,1,0,0
2017-11-22,26892.714572502355,26715.440918204225,26862.451,147.01025367077455,0.5502819666008206,0,0,1
2017-11-24,26715.440918204225,26848.54890003573,26810.371,38.177806285730185,0.1421969076536549,1,1,1
2017-11-27,26848.54890003573,26820.977709161605,26807.543,13.434740411605162,0.05009042010804877,0,0,1
2017-11-28,26820.977709161605,26574.838408768774,26728.152,153.31393498122634,0.5769138935973288,0,0,1
2017-11-29,26574.838408768774,26367.76717611915,26595.205,227.43790200585136,0.8625603392457064,0,1,0
2017-11-30,26367.76717611915,26518.524896315208,26442.393,76.13231819020803,0.2870910749669441,1,1,1
2017-12-01,26518.524896315208,26429.14353293328,26479.148,50.004904566718324,0.1892036512814248,0,0,1
2017-12-04,26429.14353293328,26101.81751410952,26437.46,335.64342339048017,1.2859005822450709,0,1,0
2017-12-05,26101.81751410952,26128.87969714587,26080.502,48.377744020868704,0.1851504717446923,1,0,0
2017-12-06,26128.87969714587,25923.49974938756,26102.896,179.39673498744014,0.6920235952774022,0,0,1
2017-12-07,25923.49974938756,25838.972775821807,25890.713,51.74011480319314,0.2002406026434909,0,0,1
2017-12-08,25838.972775821807,25780.097490753305,25854.477,74.37907174669454,0.2885135394595482,0,1,0
2017-12-11,25780.097490753305,25623.332601260507,25700.924,77.59122686449336,0.30281473558469274,0,0,1
2017-12-12,25623.332601260507,25846.170154388336,25669.822,176.3478887633355,0.6822979486320296,1,1,1
2017-12-13,25846.170154388336,25927.78269662625,25864.723,63.06004037625098,0.24321416572369073,1,1,1
2017-12-14,25927.78269662625,25919.97610773137,25971.318,51.342251643629425,0.1980798571350347,0,1,0
2017-12-15,25919.97610773137,26000.97063504278,25962.824,38.146416292780486,0.14671150869025135,1,1,1
2017-12-18,26000.97063504278,26021.87150832149,26008.555,13.316820821488363,0.05117549219021315,1,1,1
2017-12-19,26021.87150832149,26071.2540450132,26067.574,3.679826263200084,0.0141144965901782,1,1,1
2017-12-20,26071.2540450132,26062.31076284876,26127.412,65.10134652624038,0.24979115289746637,0,1,0
2017-12-21,26062.31076284876,26247.216538214685,26126.555,120.66185071468499,0.459712939614024,1,1,1
2017-12-22,26247.216538214685,26426.58874047029,26284.938,141.65124047029167,0.5360178790437816,1,1,1
2017-12-26,26426.58874047029,26493.59480535479,26545.01,51.41496027020912,0.19406562472155464,1,1,1
2017-12-27,26493.59480535479,26675.865757295847,26576.365,99.50052292084729,0.37299828926314754,1,1,1
2017-12-28,26675.865757295847,26905.091556733667,26789.736,115.35522860866695,0.42874869377575653,1,1,1
2017-12-29,26905.091556733667,26975.39663087988,26854.252,121.14467775488083,0.4490932215476727,1,0,0
2018-01-02,26975.39663087988,26854.247913644867,26975.746,121.49818010513263,0.4524356090546047,0,1,0
2018-01-03,26854.247913644867,26902.190031438822,26791.771,110.41854706382219,0.41044445427968235,1,0,0
2018-01-04,26902.190031438822,26899.52778744727,26901.076,1.5483844277296157,0.005756176985575833,0,0,1
2018-01-05,26899.52778744727,26820.54716488633,26900.371,79.8239288636687,0.29762229820640945,0,1,0
2018-01-08,26820.54716488633,26759.061501905428,26788.994,29.932638719572424,0.11185982257801164,0,0,1
2018-01-09,26759.061501905428,26953.32140706307,26784.057,169.2647664380711,0.627992238439733,1,1,1
